word,total_count
direct,66
nobly,66
enforce,66
enemy.,66
hill,66
groans,66
peril,66
friendly,66
murtherer.,66
ever.,66
pleasure.,66
deserves,66
isle,66
impossible,66
mar.,66
marvel,66
et,66
jealousy,66
bravely,66
commanded,66
access,66
orleans.,66
child.,66
confound,66
cares,66
appetite,66
aside.,66
windsor,66
armed,66
already.,66
captains,66
gower.,66
aeneas,66
brabantio.,66
douglas,66
lodovico.,66
julia,66
egypt,66
berowne,66
sight.,65
silent,65
states,65
shook,65
rock,65
lines,65
key,65
cur,65
north,65
knocking,65
elbow.,65
books,65
continue,65
chair,65
winters,64
sitting,64
scape,64
press,64
soothsayer.,64
purposes,64
sixth,64
provide,64
wed,64
renowned,64
vantage,64
soul.,64
stoop,64
villainy,64
news.,64
dozen,64
debt,64
minister,64
faithful,64
ins,64
liest,64
plays,64
hour.,64
handkerchief,64
nature.,64
messengers,64
hell.,64
observe,64
hereafter,64
honourd,64
money.,64
enemies.,64
doctor.,64
nephew,64
nice,64
lip,64
babe,64
senior.,64
acquaintance,64
am.,64
boast,64
beshrew,64
ulysses,64
amiss,64
companion,64
plantagenet.,64
charm,64
stanley,64
messala.,64
menenius,64
thurio,64
salerio.,64
advance,64
troyan,64
alike,64
angels,64
hercules,64
agrippa.,64
grecian,64
hamlet.,64
cominius,64
lepidus,64
catesby.,64
cor.,64
standing,63
services,63
grew,63
itself.,63
leg,63
fright,63
bore,63
air.,63
speakst,62
shapes,62
turning,62
possession,62
younger,62
return.,62
troubled,62
tempt,62
resolvd,62
seize,62
smiling,62
visage,62
prey,62
stage,62
youthful,62
gaunt.,62
physic,62
fore,62
growing,62
fly.,62
muse,62
deer,62
painter.,62
height,62
mightst,62
notice,62
morn,62
misery,62
light.,62
fifty,62
leads,62
earthly,62
joyful,62
horse.,62
haste.,62
mount,62
fruit,62
falsehood,62
knights,62
heartily,62
instrument,62
daily,62
gait,62
dont,62
humours,62
lost.,62
cursed,62
gentlemen.,62
robert,62
belly,62
answerd,62
breach,62
coming.,62
certainly,62
ay.,62
syracuse,62
beasts,62
oberon.,62
chase,62
hereford,62
gremio,62
mariana.,62
biondello,62
lorenzo,62
katherine,62
ferdinand.,62
jessica,62
received,61
odd,61
length,61
pleasant,61
fifth,61
gently,61
lately,61
clock,61
committed,61
called,61
stomach,60
stern,60
ruin,60
rid,60
rash,60
robin,60
wolf,60
rate,60
pomp,60
willingly,60
roses,60
whereon,60
wholesome,60
refuse,60
rebels,60
suits,60
step,60
towns,60
slight,60
work.,60
torment,60
newly,60
necessity,60
park,60
dish,60
nobility,60
earnest,60
fox,60
miserable,60
glove,60
league,60
mouse,60
lamb,60
hairs,60
pluckd,60
may.,60
lying,60
gar,60
pitch,60
directly,60
meantime,60
loath,60
coz,60
couldst,60
banished,60
bar,60
beautys,60
outlaw.,60
condemnd,60
appointed,60
absent,60
calm,60
absolute,60
changd,60
commons,60
poins,60
chiron.,60
grumio,60
bertram,60
goths,60
capitol,60
aumerle,60
bassianus,60
question.,59
tricks,59
sound.,59
west,59
secure,59
retire,59
houses,59
lives.,59
increase,59
banquet,59
caught,59
corrupt,59
gutenbergtm,59
satisfaction,58
stick,58
zeal,58
reign,58
pronounce,58
signs,58
rebellion,58
singing,58
toil,58
virgin,58
powr,58
said.,58
troops,58
shadows,58
sour,58
thyself.,58
prologue,58
subtle,58
victory,58
running,58
tyranny,58
lent,58
famous,58
disdain,58
monument,58
kin,58
points,58
learning,58
hunt,58
performd,58
fed,58
feeble,58
liege.,58
door.,58
guarded,58
knit,58
higher,58
pardon.,58
honor,58
kindly,58
groan,58
lays,58
displeasure,58
patroclus,58
pandarus,58
can.,58
beats,58
band,58
regan,58
circumstance,58
conquest,58
bleeding,58
camst,58
beside,58
wales.,58
roderigo,58
bell,58
parolles,58
serv.,58
bawd,58
cool,58
cowards,58
isabella,58
greek,58
leonato,58
gratiano,58
jaques,58
guil.,58
ephesus,58
italy,58
think.,57
verse,57
seldom,57
remove,57
spread,57
thrown,57
sink,57
granted,57
interest,57
otherwise,57
little.,57
language,57
disease,57
kills,57
pace,57
beloved,57
4.,57
stream,56
strain,56
rescue,56
state.,56
vessel,56
shines,56
wot,56
revengd,56
wishes,56
twain,56
terror,56
talkd,56
prick,56
rouse,56
rail,56
rhyme,56
sets,56
tremble,56
shame.,56
whisper,56
steward,56
wills,56
share,56
sceptre,56
mountain,56
giddy,56
forfeit,56
inward,56
je,56
needful,56
foreign,56
loyal,56
mile,56
defy,56
persuade,56
petty,56
happily,56
deliverd,56
dignity,56
expect,56
devil.,56
players,56
item,56
exchange,56
moved,56
freedom,56
discharge,56
pleasures,56
pieces,56
deed.,56
pierce,56
thane,56
born.,56
cell,56
naples,56
allow,56
bosoms,56
beware,56
addition,56
conjure,56
surrey.,56
vincentio.,56
williams.,56
check,56
cover,56
corn,56
conclude,56
breaks,56
thersites,56
assurance,56
winchester.,56
phebe.,56
beggars,56
busy,56
added,56
eros.,56
cymbeline,56
adam,56
greeks,56
britain,56
jessica.,56
casca,56
katherina,56
apemantus,56
thick,55
venture,55
wept,55
reach,55
supply,55
delay,55
hated,55
accept,55
attempt,55
burst,55
wing,54
unfold,54
yellow,54
tried,54
shown,54
spit,54
threw,54
scurvy,54
task,54
purchase,54
scope,54
thoughts.,54
steps,54
praises,54
weeps,54
provd,54
turtle,54
upon.,54
privilege,54
wisely,54
touching,54
torture,54
yoke,54
wifes,54
troop,54
sue,54
possess,54
lie.,54
oh,54
learnd,54
palm,54
horn,54
mess.,54
merely,54
fares,54
instruments,54
fee,54
ought,54
phrase,54
fire.,54
pinch,54
pitiful,54
offices,54
hue,54
lesser,54
lights,54
knot,54
error,54
guest,54
matters,54
exceeding,54
hear.,54
entertainment,54
graves,54
easily,54
mild,54
ope,54
forty,54
ladyship,54
chamber.,54
troy.,54
compass,54
age.,54
coat,54
approve,54
milan,54
bleed,54
arrest,54
confirm,54
virgilia.,54
beheld,54
befall,54
boot,54
nerissa,54
alencon,54
banquo,54
ireland,54
looked,53
example,53
people.,53
joys,53
ink,53
leap,53
manage,53
vi.,53
agree,53
wink,52
tend,52
sweetly,52
resolve,52
power.,52
sake.,52
villain.,52
satisfy,52
spleen,52
slay,52
urgd,52
revenge.,52
veins,52
touches,52
whateer,52
shoulder,52
woeful,52
telling,52
strongly,52
praisd,52
reward,52
goddess,52
island,52
likes,52
falling,52
harsh,52
kissd,52
peevish,52
invention,52
deceive,52
moral,52
parting,52
nation,52
dote,52
eldest,52
current,52
defence,52
delicate,52
forswear,52
mourn,52
mar,52
metal,52
lovst,52
forcd,52
esteem,52
enterprise,52
guard.,52
honest.,52
markd,52
herein,52
mockd,52
liberal,52
hears,52
begun,52
beholding,52
prospero,52
polixenes,52
perdita.,52
reignier,52
stanley.,52
commands,52
nestor,52
nym,52
peter.,52
audience,52
afeard,52
william.,52
bride,52
silvius.,52
burns,52
octavius,52
stephano,52
shylock,52
banishment,52
mowbray,52
marg.,52
cressid,52
cordelia,52
bedford.,52
diomed,52
davy,52
hermione,52
diomedes,52
speech.,51
tied,51
talking,51
wore,51
shoulders,51
undo,51
instance,51
hung,51
guilt,51
level,51
human,51
leaving,51
distance,51
likely,51
creep,51
contract,51
bottle,51
youth.,50
space,50
twould,50
sweetest,50
profess,50
thereby,50
roar,50
spirit.,50
shrewd,50
whereto,50
seald,50
safely,50
terrible,50
temple,50
wipe,50
shepherds,50
score,50
weapon,50
rejoice,50
term,50
spurn,50
sole,50
gall,50
obedient,50
merchant.,50
luck,50
laughd,50
kings.,50
lockd,50
mettle,50
once.,50
hole,50
fields,50
lies.,50
neither.,50
dame,50
lad,50
instruct,50
hope.,50
jewels,50
grandam,50
dies.,50
cuckold,50
kingly,50
message,50
ocean,50
likewise,50
cardinals,50
crow,50
amazd,50
aged,50
osr.,50
anothers,50
became,50
ambassador,50
combat,50
sly.,50
command.,50
ratcliff,50
breaking,50
askd,50
titinius,50
corse,50
chargd,50
courtier,50
aspect,50
fenton.,50
bohemia,50
goneril,50
joan,50
andrew,50
lennox.,50
cloten,50
agrippa,50
arthur.,50
waters,49
thing.,49
preserve,49
themselves.,49
setting,49
song.,49
week,49
signify,49
yesterday,49
shade,49
value,49
walks,49
theirs,49
hungry,49
made.,49
discretion,49
lift,49
govern,49
breath.,49
edgar,49
prevent,48
senseless,48
porter,48
ruld,48
serpent,48
ready.,48
stale,48
siege,48
remedy.,48
praise.,48
wreck,48
rabbit,48
raisd,48
tent.,48
selfsame,48
spy,48
ugly,48
stubborn,48
price,48
resolution,48
treacherous,48
seeking,48
zounds,48
remorse,48
prepard,48
stabs,48
sister.,48
pearl,48
forsake,48
drinks,48
days.,48
divide,48
immortal,48
imagination,48
parliament,48
hap,48
lordship.,48
gaze,48
invisible,48
kiss.,48
parties,48
curses,48
grief.,48
nails,48
garter,48
intelligence,48
int.,48
ill.,48
delivered,48
musicians,48
owes,48
dine,48
game,48
flow,48
kindred,48
melt,48
meet.,48
justly,48
pays,48
ours.,48
cousins,48
paulina,48
simple.,48
walter,48
titania.,48
borrow,48
cloak,48
after.,48
conclusion,48
romes,48
begot,48
rivers.,48
ophelia,48
commonwealth,48
admit,48
breeding,48
charge.,48
box,48
olivia,48
chamberlain,48
apparent,48
county,48
padua,48
carries,48
advisd,48
rosencrantz,48
dick.,48
glend.,48
montano.,48
capulet,48
macduff,48
hectors,48
cinna.,48
corin.,48
vulgar,47
royalty,47
thirty,47
rightly,47
putting,47
proceed.,47
south,47
march.,47
gather,47
near.,47
however,47
noted,47
minutes,47
killing,47
elements,47
course.,47
confusion,47
conditions,47
changes,47
strumpet,46
soil,46
theme,46
sorrow.,46
slaughter,46
ragged,46
shift,46
wax,46
wooing,46
stole,46
wars.,46
tell.,46
prison.,46
proportion,46
titles,46
woe.,46
recover,46
writes,46
redress,46
token,46
suit.,46
staind,46
voice.,46
youngest,46
tribute,46
swears,46
seeks,46
thin,46
redeem,46
washd,46
treasons,46
roaring,46
things.,46
society,46
suspicion,46
grievous,46
perjurd,46
hare,46
evermore,46
grandsire,46
dear.,46
ended,46
knowest,46
forms,46
nobleman,46
miss,46
manhood,46
poet,46
pawn,46
fair.,46
gaoler,46
evils,46
knight.,46
filld,46
inform,46
fearing,46
effects,46
ons,46
kissing,46
dismiss,46
followd,46
worcester,46
aloud,46
counts,46
beguile,46
beggd,46
reignier.,46
varros,46
ashamd,46
cock,46
crack,46
cloud,46
choler,46
censure,46
behaviour,46
par.,46
pandulph.,46
build,46
bay,46
michael,46
comforts,46
tom,46
altogether,46
nathaniel.,46
boots,46
octavia,46
bodys,46
basket,46
publius,46
craves,46
dorset,46
leontes,46
lartius.,46
britain.,46
dolabella.,46
iras,46
gardiner.,46
belarius,46
sounded,45
writing,45
worse.,45
pleasing,45
piteous,45
late.,45
holding,45
determine,45
lips.,45
flame,45
pack,45
miles,45
beds,45
climb,45
actions,45
clean,45
begin.,45
suitor,44
throws,44
serious,44
sensible,44
youd,44
suck,44
promises,44
scruple,44
rush,44
tush,44
poverty,44
speeches,44
record,44
repose,44
with.,44
waking,44
shoot,44
report.,44
thanks.,44
wail,44
stamp,44
willt,44
unkind,44
rebel,44
ring.,44
yielded,44
requite,44
pox,44
weakness,44
sting,44
strife,44
joind,44
lads,44
pate,44
old.,44
imperial,44
goose,44
horrible,44
perish,44
employd,44
guide,44
deaf,44
hideous,44
knocks,44
makst,44
plant,44
keeping,44
lament,44
curst,44
playing,44
maid.,44
moth,44
exile,44
doublet,44
dispose,44
doubtful,44
employ,44
dam,44
flat,44
parley,44
loyalty,44
fever,44
divers,44
mercy.,44
middle,44
fixd,44
moon.,44
mountains,44
hey,44
ears.,44
laughter,44
hourly,44
flattery,44
ourself,44
charms,44
philip,44
ass.,44
corporal,44
battles,44
surrey,44
allegiance,44
volsces,44
create,44
aunt,44
beginning,44
ceremony,44
contented,44
acquaint,44
bill,44
breathing,44
mortimer.,44
verona,44
contents,44
amorous,44
aloft,44
conceive,44
attendant,44
converse,44
beams,44
compare,44
juliet.,44
chiron,44
con.,44
fran.,44
katharine,44
cressida,44
cromwell.,44
cranmer.,44
ant.,44
helen.,44
cromwell,44
elinor.,44
bedford,44
alexander,44
curtis.,44
ferdinand,44
lovell.,44
athenian,44
rights,43
unjust,43
print,43
upright,43
sun.,43
push,43
losing,43
eats,43
law.,43
milk,43
like.,43
affect,43
acts,43
spoil,42
servingman.,42
varlet,42
stuck,42
side.,42
strangely,42
strange.,42
rogues,42
wedding,42
throats,42
tale.,42
riches,42
religious,42
weep.,42
worms,42
stand.,42
trunk,42
slain.,42
womens,42
quench,42
swain,42
sinews,42
powrs,42
prosper,42
secrets,42
ships,42
prevail,42
swearing,42
severally,42
presume,42
rapier,42
thither.,42
wonderful,42
scorns,42
everlasting,42
furnish,42
please.,42
les,42
keen,42
free.,42
offences,42
filthy,42
ministers,42
herself.,42
deputy,42
miracle,42
fires,42
fall.,42
dress,42
heirs,42
history,42
front,42
curious,42
dearer,42
nightly,42
morning.,42
divorce,42
mongst,42
joy.,42
dispatch.,42
disguised,42
nimble,42
pains.,42
peoples,42
point.,42
notes,42
kneels,42
gilded,42
notwithstanding,42
less.,42
neglect,42
forehead,42
flout,42
descend,42
pit,42
grieves,42
beget,42
appeard,42
priam,42
aboard,42
octavius.,42
bidding,42
alive.,42
breeds,42
betimes,42
crossd,42
babes,42
pembroke,42
conference,42
bowels,42
rosaline,42
countess,42
bethink,42
counsel.,42
bond.,42
blot,42
romeo.,42
wolsey,42
accident,42
bonds,42
bush,42
welsh,42
belovd,42
consul,42
along.,42
octavia.,42
beautiful,42
fenton,42
alencon.,42
jesu,42
elsinore.,42
canterbury.,42
lucio,42
corioli,42
alcibiades,42
dumain,42
frederick.,42
isabel,42
fabian,42
emilia,42
softly,41
turned,41
school,41
verses,41
require,41
smoke,41
lark,41
livery,41
knave.,41
opposite,41
feather,41
journey,41
getting,41
lower,41
burnt,41
concerns,41
afford,41
hatter,41
t.,40
stock,40
shoes,40
prevaild,40
wenches,40
sad.,40
shield,40
preparation,40
worships,40
virginity,40
traitor.,40
proclaimd,40
thought.,40
robbd,40
resign,40
prisoner.,40
sea.,40
unkindness,40
thart,40
worm,40
river,40
porter.,40
servingman,40
witherd,40
tyrants,40
trifle,40
willow,40
vous,40
shun,40
sadness,40
prosperous,40
wanting,40
sith,40
prefer,40
treachery,40
sufferd,40
weather,40
trim,40
shames,40
ingratitude,40
pernicious,40
drinking,40
extremity,40
goods,40
heels.,40
hounds,40
painting,40
persuaded,40
nest,40
mood,40
infected,40
guiltless,40
innocence,40
emperors,40
dainty,40
lieutenant.,40
oak,40
dot.,40
file,40
longer.,40
legions,40
flint,40
dukedom,40
mocks,40
liberty.,40
intended,40
dat,40
dull.,40
excellence,40
general.,40
desird,40
lodge,40
nobler,40
mourning,40
perfection,40
infection,40
crowned,40
imagine,40
lightning,40
cook,40
comst,40
copy,40
abusd,40
amity,40
afar,40
breathd,40
courteous,40
careful,40
accusd,40
pembroke.,40
theseus,40
pedant.,40
bear.,40
ratcliff.,40
afoot,40
answers,40
rugby,40
polonius.,40
comfort.,40
samp.,40
brown,40
at.,40
blue,40
viola,40
venus,40
beastly,40
albans,40
ber.,40
cupids,40
leonatus,40
gower,40
lucilius,40
iras.,40
glendower,40
blunt.,40
gryphon,40
evans,40
hotspur,40
use.,39
wander,39
waiting,39
tie,39
plainly,39
lock,39
dream.,39
expectation,39
moving,39
paper.,39
merrily,39
deserved,39
experience,39
offers,39
chin,39
beating,39
attends,39
assist,39
backs,39
canterbury,39
5.,39
voyage,38
speedy,38
utmost,38
stocks,38
strangers,38
wet,38
while.,38
robes,38
rites,38
remembred,38
regent,38
raging,38
vex,38
trembling,38
usurp,38
richer,38
replied,38
robe,38
whipt,38
produce,38
retreat,38
quarter,38
purge,38
wager,38
prodigal,38
untimely,38
strokes,38
renown,38
stoppd,38
quarrels,38
savd,38
working,38
show.,38
sickly,38
semblance,38
steward.,38
rot,38
windows,38
ladies.,38
fleet,38
dove,38
physician,38
diseases,38
eagle,38
dangers,38
mischance,38
destroy,38
drunken,38
future,38
load,38
divided,38
likeness,38
peasant,38
dormouse,38
forthwith,38
garland,38
invite,38
injury,38
dreamt,38
hasty,38
palace.,38
mouth.,38
moves,38
date,38
hates,38
etc.,38
faction,38
last.,38
estimation,38
cuckoo,38
moreover,38
harm.,38
lungs,38
keeper,38
jot,38
division,38
marching,38
fan,38
destruction,38
perpetual,38
orchard,38
deserts,38
narrow,38
fourteen,38
false.,38
evn,38
oracle,38
crest,38
coin,38
vincentio,38
borrowed,38
affliction,38
bounds,38
bending,38
mayor.,38
car.,38
couch,38
bread,38
ashes,38
romeos,38
richards,38
adventure,38
bootless,38
clerk,38
canker,38
solanio.,38
sicinius,38
urs.,38
puck,38
baby,38
trinculo,38
chose,38
blessings,38
abbey,38
counsels,38
certain.,38
blushing,38
courtesy.,38
chosen,38
malcolm,38
cornwall,38
boyet,38
duncan.,38
caliban,38
doug.,38
leonatos,38
gobbo.,38
fluellen,38
jew.,38
antigonus.,38
lafeu,38
seemed,37
removed,37
rising,37
tired,37
promised,37
pity.,37
lodging,37
leading,37
flock,37
persons,37
foot.,37
lived,37
dancing,37
instantly,37
especially,37
execute,37
owl,37
conqueror,37
bringing,37
anything.,37
vii.,37
brass,37
vanity,36
thourt,36
uncles,36
process,36
shout,36
sport.,36
skin,36
presented,36
suns,36
ye.,36
procure,36
stretch,36
potent,36
swear.,36
sure.,36
sick.,36
watchd,36
slanders,36
slip,36
practise,36
stabbd,36
widows,36
surety,36
sup,36
wheel,36
thou.,36
unseen,36
tales,36
salute,36
proves,36
trusty,36
shores,36
proceeding,36
torch,36
reasonable,36
wind.,36
uncle.,36
prophesy,36
victory.,36
respects,36
priests,36
stout,36
upont,36
tooth,36
wearing,36
recompense,36
weed,36
import,36
decay,36
duties,36
marketplace,36
pine,36
hose,36
found.,36
disguise,36
marshal,36
elbow,36
dismal,36
favour.,36
harbour,36
known.,36
danger.,36
flattering,36
passions,36
gallows,36
help.,36
neighbours,36
locks,36
nod,36
intents,36
fault.,36
escape,36
petition,36
noblest,36
liking,36
murderer,36
frowns,36
governor,36
evening,36
election,36
dowry,36
meddle,36
marvellous,36
gaoler.,36
joints,36
entred,36
person.,36
nobody,36
eleven,36
employment,36
infect,36
died.,36
inn,36
minion,36
forlorn,36
lap,36
expedition,36
patricians,36
c.,36
richmond.,36
cherish,36
accursed,36
sandys.,36
verg.,36
milford,36
afternoon,36
butcher,36
crackd,36
created,36
beneath,36
bosom.,36
montague.,36
craft,36
contain,36
consequence,36
roman.,36
barbarous,36
bliss,36
simpcox.,36
care.,36
acknowledge,36
pedro,36
silvius,36
rousillon,36
ago,36
scroop,36
percy.,36
closet,36
phebe,36
alexas,36
alexandria.,36
davy.,36
apollo,36
longaville,36
beaufort,36
lovell,36
duncan,36
guildenstern,36
anjou,36
lartius,36
angiers,36
cawdor,36
maine,36
ive,36
escalus,36
iachimo,36
understanding,35
settled,35
strict,35
tail,35
three.,35
wag,35
sadly,35
roof,35
tone,35
opportunity,35
impatient,35
instead,35
during,35
finding,35
eaten,35
figures,35
fighting,35
expense,35
gloves,35
fixed,35
guests,35
event,35
nearer,35
est,35
couple,35
charitable,35
approach.,35
condemn,35
thread,34
sovereignty,34
sullen,34
sufficient,34
witchcraft,34
suitors,34
swell,34
statue,34
servants.,34
smallest,34
stirring,34
punish,34
stab,34
worser,34
silk,34
pride.,34
reports,34
wall.,34
sails,34
relish,34
violence,34
prays,34
que,34
walkd,34
sheriff,34
wakd,34
venom,34
restore,34
scarcely,34
threatning,34
safer,34
precedent,34
rocks,34
sire,34
undergo,34
supposed,34
qualities,34
haunt,34
drowsy,34
joint,34
outlive,34
jests,34
devotion,34
dire,34
feast.,34
patient.,34
parents,34
disposd,34
garment,34
lechery,34
injuries,34
excursions.,34
female,34
pin,34
dwells,34
looks.,34
different,34
falsely,34
ghosts,34
necessary,34
froth,34
idly,34
penny,34
nuptial,34
despise,34
perjury,34
past.,34
mistook,34
holp,34
oppose,34
hire,34
duty.,34
placd,34
hides,34
grain,34
naught,34
office.,34
mantle,34
government,34
lief,34
heinous,34
monarch,34
need.,34
integrity,34
dispatchd,34
damn,34
briefly,34
vernon.,34
padua.,34
amends,34
boar,34
ape,34
byr,34
oxford.,34
cousin.,34
country.,34
bald,34
broad,34
aloof,34
awe,34
belongs,34
caps,34
talbots,34
conquer,34
bondage,34
compound,34
anointed,34
apprehend,34
bait,34
abhor,34
ned,34
ages,34
menelaus,34
board,34
tyb.,34
crimes,34
bounteous,34
confessd,34
ross,34
convenient,34
carriage,34
chid,34
flavius,34
abbess.,34
aegeon.,34
lavinia.,34
ely.,34
austria.,34
diana,34
athens.,34
gads.,34
cesario,34
beau.,34
celia,34
audrey.,34
cleopatras,34
juno,34
maecenas.,34
judas,34
julius,34
guiderius,34
joves,34
water.,33
rises,33
size,33
outside,33
fifteen,33
means.,33
harmless,33
deeply,33
entrance,33
paint,33
pleases,33
listen,33
multitude,33
angry.,33
choke,33
belong,33
surprisd,32
worthless,32
returns,32
rags,32
sung,32
thereto,32
showing,32
trespass,32
revels,32
wedded,32
revel,32
punishment,32
usurping,32
punishd,32
tainted,32
race,32
spurs,32
swelling,32
sin.,32
soldiers.,32
sans,32
profane,32
sights,32
stops,32
pole,32
vassal,32
prevented,32
wasted,32
stuffd,32
thoult,32
reply,32
scourge,32
silken,32
rascals,32
vent,32
she.,32
sailors,32
rated,32
stealing,32
two.,32
standst,32
rue,32
sleeve,32
thousands,32
unlike,32
sacrifice,32
sober,32
sly,32
presence.,32
weret,32
vain.,32
governd,32
hearts.,32
dram,32
inch,32
matchd,32
ladder,32
honorable,32
extend,32
flowrs,32
description,32
neck.,32
melted,32
mouldy,32
merry.,32
give.,32
kinsmen,32
loathsome,32
pleaseth,32
kind.,32
deposd,32
ornament,32
pedant,32
grass,32
departure,32
feasts,32
lifes,32
latter,32
enter.,32
pledge,32
cudgel,32
heard.,32
pass.,32
leaden,32
mocking,32
latest,32
hereafter.,32
folly.,32
foundation,32
kneeling,32
cry.,32
detested,32
million,32
empire,32
delights,32
drink.,32
cursd,32
mutiny,32
extreme,32
feeds,32
namd,32
desire.,32
furnishd,32
including,32
diet,32
hatred,32
moonshine,32
household,32
monsters,32
manly,32
pick,32
gods.,32
loss.,32
intends,32
gentlewoman.,32
lofty,32
grossly,32
gilt,32
miseries,32
infant,32
offerd,32
penance,32
pomfret,32
ambassadors,32
salerio,32
cant,32
commodity,32
armado,32
correction,32
tower.,32
bereft,32
cowardly,32
celestial,32
menas,32
behind.,32
commends,32
assured,32
perdita,32
overdone.,32
coats,32
turk,32
capital,32
confident,32
titania,32
corrupted,32
amend,32
rutland,32
city.,32
corruption,32
arrant,32
menelaus.,32
courses,32
backward,32
brethren,32
cold.,32
conveyd,32
allowd,32
courtiers,32
appeal,32
clappd,32
siward.,32
albeit,32
bargain,32
bet,32
car,32
arrivd,32
ventidius,32
branches,32
polonius,32
affected,32
accent,32
candle,32
greece,32
arviragus,32
capulets,32
cinna,32
antenor,32
derby,32
bard.,32
george.,32
covid19,32
alexas.,32
florence,32
hippolyta.,32
audrey,32
denmark,32
dolabella,32
cyprus,32
serpents,31
sugar,31
uses,31
requires,31
sands,31
raven,31
walking,31
whispers,31
repeat,31
ridiculous,31
dried,31
hunting,31
generally,31
immediate,31
heads.,31
faster,31
pages,31
defect,31
executed,31
apply,31
author,31
cheap,31
thursday,31
article,31
clamour,31
boldly,31
calling,31
yes.,30
won.,30
throng,30
whippd,30
same.,30
throwing,30
thorns,30
sheets,30
town.,30
sweets,30
saved,30
steals,30
rumour,30
whit,30
succession,30
toad,30
studied,30
year.,30
shameful,30
sing.,30
yields,30
scars,30
ribs,30
vault,30
region,30
split,30
provoke,30
yourselves.,30
ranks,30
victorious,30
sufferance,30
yon,30
pregnant,30
worldly,30
tragedy,30
villainous,30
support,30
presents,30
sennet.,30
slumber,30
yielding,30
sweeter,30
rend,30
throne.,30
supposd,30
sovereign.,30
seizd,30
tax,30
woods,30
shakes,30
truer,30
witty,30
rode,30
wits.,30
prime,30
style,30
waves,30
saving,30
ruffian,30
what.,30
scot,30
privy,30
tween,30
sex,30
sums,30
profound,30
reproach,30
vilely,30
politic,30
scandal,30
prophet,30
ward,30
ild,30
nuncle,30
drift,30
ones.,30
highly,30
motive,30
peradventure,30
persuasion,30
crows,30
injurious,30
inherit,30
inquire,30
oath.,30
medicine,30
discord,30
mutual,30
gladly,30
cuts,30
offenders,30
informd,30
heel,30
plebeians.,30
moan,30
fled.,30
cruelty,30
enmity,30
lamentable,30
gown.,30
laying,30
plains,30
ice,30
murderers,30
jest.,30
longing,30
generals,30
lame,30
greeting,30
foes.,30
hum,30
pickd,30
note.,30
liver,30
horrid,30
gentleness,30
green.,30
lascivious,30
fortunate,30
frowning,30
degrees,30
obey.,30
madness.,30
hours.,30
madman,30
enforcd,30
naughty,30
devisd,30
full.,30
foe.,30
muster,30
determind,30
happier,30
marriage.,30
license,30
peep,30
demands,30
homely,30
character,30
balm,30
causes,30
antique,30
bona,30
messala,30
ballad,30
breast.,30
bide,30
sicilia,30
action.,30
pyramus.,30
churlish,30
constancy,30
articles,30
phoebus,30
mercutio,30
aye,30
cheerful,30
betrayd,30
compelld,30
stafford,30
alter,30
ample,30
built,30
oliver,30
companions,30
confind,30
airy,30
bully,30
bastards,30
act.,30
careless,30
concluded,30
children.,30
citizens.,30
confine,30
avaunt,30
bank,30
saturnine,30
case.,30
countryman,30
brace,30
bestowd,30
cannon,30
boldness,30
humphreys,30
beatrice.,30
florizel,30
elizabeth,30
bassianus.,30
barnardine,30
doll,30
cornelius.,30
faulconbridge,30
lucilius.,30
bushy,30
greg.,30
fords,30
lucetta,30
jaquenetta.,30
derby.,30
mariana,30
highness.,30
sorts,29
pounds,29
velvet,29
waist,29
swallow,29
subscribe,29
praised,29
vision,29
underneath,29
pope,29
furious,29
pattern,29
limit,29
pitied,29
flying,29
errors,29
direction,29
information,29
owner,29
achieve,29
confer,29
crept,29
corner,29
composition,29
truce,28
pressd,28
proof.,28
shoe,28
proclamation,28
religion,28
tempted,28
welkin,28
powerful,28
taint,28
worth.,28
worship.,28
years.,28
wonders,28
talks,28
steed,28
sustain,28
revenges,28
tailor.,28
starve,28
prickd,28
starts,28
valiant.,28
proudest,28
tavern,28
wrinkles,28
wandring,28
relent,28
women.,28
road,28
prayd,28
virtue.,28
wilt.,28
proved,28
survey,28
property,28
reap,28
rebuke,28
summon,28
thankful,28
swim,28
vices,28
whatsoever,28
steeds,28
rings,28
silly,28
superfluous,28
triumphant,28
swoon,28
wolves,28
sons.,28
stake,28
highest,28
goodman,28
limb,28
nearest,28
helm,28
fruitful,28
fact,28
pillow,28
oppression,28
labouring,28
feeding,28
frantic,28
labour.,28
exercise,28
mart,28
funeral,28
opposd,28
driven,28
ourselves.,28
deeds.,28
merchants,28
herd,28
enforced,28
meed,28
lists,28
judgments,28
engagd,28
lordships,28
earls,28
pain.,28
linen,28
lacks,28
diest,28
impediment,28
occasions,28
mines,28
harvest,28
goest,28
does.,28
digest,28
horror,28
frighted,28
impatience,28
plucks,28
passes,28
judgement,28
groom.,28
curtsy,28
loves.,28
imperious,28
mistrust,28
followers.,28
match.,28
flatterers,28
guards,28
diamond,28
kingdom.,28
habits,28
notable,28
madly,28
discipline,28
function,28
ebb,28
meanest,28
frail,28
honesty.,28
fold,28
descent,28
fellowship,28
helps,28
enters,28
faults.,28
fountain,28
plots,28
peruse,28
forced,28
deceit,28
lose.,28
dissembling,28
gavst,28
homage,28
mankind,28
north.,28
dind,28
heralds,28
haughty,28
neglected,28
merciful,28
oil,28
destiny,28
maidens,28
losses,28
blessd,28
vernon,28
